[rosmaster.main][INFO] 2021-04-01 16:58:12,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-04-01 16:58:12,989: Starting ROS Master Node
[rosmaster.master][INFO] 2021-04-01 16:58:14,037: +PUB [/mavros/global_position/local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,038: +PUB [/mavros/global_position/rel_alt] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,039: +PUB [/mavros/global_position/compass_hdg] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,040: +PUB [/mavros/global_position/gp_origin] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,044: +SUB [/mavros/global_position/set_gp_origin] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,049: +SUB [/mavros/global_position/home] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,050: +PUB [/mavros/global_position/gp_lp_offset] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,055: +SUB [/mavros/gps_rtk/send_rtcm] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,056: +PUB [/mavros/gps_rtk/rtk_baseline] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,057: +PUB [/mavros/gpsstatus/gps1/raw] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,059: +PUB [/mavros/gpsstatus/gps2/raw] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,060: +PUB [/mavros/gpsstatus/gps1/rtk] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,061: +PUB [/mavros/gpsstatus/gps2/rtk] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,066: +SUB [/mavros/hil/state] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,070: +SUB [/mavros/hil/gps] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,075: +SUB [/mavros/hil/imu_ned] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,079: +SUB [/mavros/hil/optical_flow] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,083: +SUB [/mavros/hil/rc_inputs] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,084: +PUB [/mavros/hil/controls] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,085: +PUB [/mavros/hil/actuator_controls] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,086: +PUB [/mavros/home_position/home] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,091: +SUB [/mavros/home_position/set] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,093: +SERVICE [/mavros/home_position/req_update] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,101: +PUB [/mavros/imu/data] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,102: +PUB [/mavros/imu/mag] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,104: +PUB [/mavros/imu/temperature_imu] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,105: +PUB [/mavros/imu/temperature_baro] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,106: +PUB [/mavros/imu/static_pressure] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,107: +PUB [/mavros/imu/diff_pressure] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,108: +PUB [/mavros/imu/data_raw] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,129: +PUB [/mavros/landing_target/pose_in] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,130: +PUB [/mavros/landing_target/lt_marker] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,134: +SUB [/mavros/landing_target/pose] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,141: +PUB [/mavros/local_position/pose] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,142: +PUB [/mavros/local_position/pose_cov] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,143: +PUB [/mavros/local_position/velocity_local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,144: +PUB [/mavros/local_position/velocity_body] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,145: +PUB [/mavros/local_position/velocity_body_cov] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,146: +PUB [/mavros/local_position/accel] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,147: +PUB [/mavros/local_position/odom] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,149: +PUB [/mavros/log_transfer/raw/log_entry] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,150: +PUB [/mavros/log_transfer/raw/log_data] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,152: +SERVICE [/mavros/log_transfer/raw/log_request_list] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,153: +SERVICE [/mavros/log_transfer/raw/log_request_data] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,154: +SERVICE [/mavros/log_transfer/raw/log_request_end] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,155: +PUB [/mavros/manual_control/control] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,160: +SUB [/mavros/manual_control/send] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,168: +SUB [/mavros/mocap/pose] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,173: +SUB [/mavros/mount_control/command] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,174: +PUB [/mavros/mount_control/orientation] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,175: +SERVICE [/mavros/mount_control/configure] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,182: +SUB [/mavros/obstacle/send] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,187: +PUB [/mavros/odometry/in] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,191: +SUB [/mavros/odometry/out] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,197: +SUB [/mavros/onboard_computer/status] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,198: +SERVICE [/mavros/param/pull] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,200: +SERVICE [/mavros/param/push] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,201: +SERVICE [/mavros/param/set] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,202: +SERVICE [/mavros/param/get] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,203: +PUB [/mavros/param/param_value] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,208: +SUB [/mavros/play_tune] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,215: +PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,216: +PUB [/mavros/px4flow/ground_distance] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,217: +PUB [/mavros/px4flow/temperature] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,221: +SUB [/mavros/px4flow/raw/send] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,224: +PUB [/mavros/rc/in] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,227: +PUB [/mavros/rc/out] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,231: +SUB [/mavros/rc/override] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,239: +SUB [/mavros/setpoint_accel/accel] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,252: +SUB [/mavros/setpoint_attitude/thrust] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,256: +SUB [/mavros/setpoint_attitude/cmd_vel] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,271: +SUB [/mavros/setpoint_position/local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,275: +SUB [/mavros/setpoint_position/global] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,279: +SUB [/mavros/setpoint_position/global_to_local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,284: +SUB [/mavros/global_position/global] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,288: +SUB [/mavros/local_position/pose] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,289: +SERVICE [/mavros/setpoint_position/mav_frame] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,295: +SUB [/mavros/setpoint_raw/local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,300: +SUB [/mavros/setpoint_raw/global] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,304: +SUB [/mavros/setpoint_raw/attitude] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,305: +PUB [/mavros/setpoint_raw/target_local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,306: +PUB [/mavros/setpoint_raw/target_global] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,308: +PUB [/mavros/setpoint_raw/target_attitude] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,313: +SUB [/mavros/setpoint_trajectory/local] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,314: +PUB [/mavros/setpoint_trajectory/desired] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,315: +SERVICE [/mavros/setpoint_trajectory/reset] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,316: +SERVICE [/mavros/setpoint_trajectory/mav_frame] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,322: +SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,326: +SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,327: +SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,335: +PUB [/mavros/state] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,336: +PUB [/mavros/extended_state] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,337: +PUB [/mavros/battery] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,338: +PUB [/mavros/estimator_status] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,339: +PUB [/mavros/statustext/recv] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,343: +SUB [/mavros/statustext/send] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,344: +SERVICE [/mavros/set_stream_rate] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,346: +SERVICE [/mavros/set_mode] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,347: +SERVICE [/mavros/vehicle_info_get] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,348: +SERVICE [/mavros/set_message_interval] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,360: +PUB [/mavros/time_reference] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,361: +PUB [/mavros/timesync_status] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,366: +SUB [/mavros/trajectory/generated] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,371: +SUB [/mavros/trajectory/path] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,372: +PUB [/mavros/trajectory/desired] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,374: +PUB [/mavros/vfr_hud] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,384: +SUB [/mavros/vision_pose/pose] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,388: +SUB [/mavros/vision_pose/pose_cov] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,396: +SUB [/mavros/vision_speed/speed_twist_cov] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,401: +PUB [/mavros/mission/waypoints] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,402: +PUB [/mavros/mission/reached] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,404: +SERVICE [/mavros/mission/pull] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,405: +SERVICE [/mavros/mission/push] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,406: +SERVICE [/mavros/mission/clear] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,406: +SERVICE [/mavros/mission/set_current] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:14,408: +PUB [/mavros/wind_estimation] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:15,419: +PUB [/mavlink/gcs_ip] /mavros http://ivsr-nano-desktop:42147/
[rosmaster.master][INFO] 2021-04-01 16:58:21,701: +PARAM [/roslaunch/uris/host_ivsr_nano_desktop__42713] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:58:21,707: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:58:21,707: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:58:21,865: +PUB [/rosout] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,867: +SERVICE [/point2point/get_loggers] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,868: +SERVICE [/point2point/set_logger_level] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,874: +SUB [/mavros/state] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,879: +SUB [/mavros/battery] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,884: +SUB [/mavros/local_position/pose] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,890: +SUB [/mavros/local_position/velocity_local] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,892: +PUB [/mavros/setpoint_position/local] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,893: +PUB [/mavros/setpoint_velocity/cmd_vel] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,894: +PUB [/visualization_marker] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:21,895: +CACHEDPARAM [/rosout_disable_topics_generation] by /point2point
[rosmaster.master][INFO] 2021-04-01 16:58:21,939: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:40047/']
[rosmaster.master][INFO] 2021-04-01 16:58:21,939: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:40047/']
[rosmaster.master][INFO] 2021-04-01 16:58:21,947: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:40047/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:21,948: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:40047/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:21,948: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:40047/']
[rosmaster.master][INFO] 2021-04-01 16:58:21,950: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:40047/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:46,996: +PUB [/rosout] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,000: +SERVICE [/record_1617271126875801343/get_loggers] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,003: +SERVICE [/record_1617271126875801343/set_logger_level] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,013: +CACHEDPARAM [/rosout_disable_topics_generation] by /record_1617271126875801343
[rosmaster.master][INFO] 2021-04-01 16:58:47,026: +SUB [/mavros/esc_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,034: +SUB [/mavros/log_transfer/raw/log_data] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,042: +SUB [/mavros/debug_value/named_value_float] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,049: +SUB [/mavros/param/param_value] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,052: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:40047/', 'http://ivsr-nano-desktop:36031/']
[rosmaster.master][INFO] 2021-04-01 16:58:47,054: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:40047/', 'http://ivsr-nano-desktop:36031/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:47,059: +SUB [/mavros/landing_target/lt_marker] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,070: +SUB [/mavros/manual_control/control] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,078: +SUB [/mavros/local_position/pose_cov] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,086: +SUB [/mavros/setpoint_trajectory/desired] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,094: +SUB [/mavlink/gcs_ip] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,100: +SUB [/mavros/local_position/velocity_body] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,106: +SUB [/mavros/adsb/vehicle] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,114: +SUB [/mavros/imu/diff_pressure] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,121: +SUB [/tf] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,129: +SUB [/mavros/radio_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,136: +SUB [/mavros/gpsstatus/gps2/raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,143: +SUB [/mavros/global_position/raw/satellites] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,150: +SUB [/mavros/setpoint_velocity/cmd_vel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,159: +SUB [/mavros/gpsstatus/gps1/raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,167: +SUB [/mavros/altitude] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,174: +SUB [/mavros/mission/waypoints] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,181: +SUB [/mavros/global_position/compass_hdg] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,187: +SUB [/visualization_marker] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,194: +SUB [/mavros/timesync_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,206: +SUB [/mavros/log_transfer/raw/log_entry] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,216: +SUB [/mavros/rc/in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,225: +SUB [/mavros/hil/actuator_controls] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,235: +SUB [/mavros/global_position/gp_origin] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,245: +SUB [/mavros/target_actuator_control] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,251: +SUB [/mavlink/from] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,259: +SUB [/mavros/local_position/pose] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,269: +SUB [/mavros/imu/data] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,278: +SUB [/mavros/wind_estimation] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,285: +SUB [/mavros/setpoint_raw/target_global] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,292: +SUB [/tf_static] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,301: +SUB [/mavros/global_position/global] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,309: +SUB [/mavros/estimator_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,321: +SUB [/mavros/px4flow/raw/optical_flow_rad] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,329: +SUB [/diagnostics] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,344: +SUB [/mavros/global_position/raw/fix] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,353: +SUB [/mavros/battery] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,362: +SUB [/mavros/landing_target/pose_in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,371: +SUB [/mavros/setpoint_raw/target_attitude] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,380: +SUB [/mavros/home_position/home] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,392: +SUB [/mavros/debug_value/named_value_int] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,408: +SUB [/mavros/imu/data_raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,426: +SUB [/mavros/trajectory/desired] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
